NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,Año de Corte
"900,311,092",SERVICIOS BOLIVAR S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,211",SERVICIOS,$0.07,-$0.03,$0.06,$0.10,-$0.03,"2,022"
"832,010,019",COLUMBIA COAL COMPANY S A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,510,MINERO,$0.07,$0.00,$0.07,$0.02,$0.05,"2,022"
"900,013,663",TRS PARTES SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,774",COMERCIO,$0.07,$0.00,$0.05,$0.03,$0.02,"2,022"
"891,079,999",ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,SUPERSALUD,Costa Atlántica,CORDOBA,MONTERIA-CORDOBA,"8,610",SERVICIOS,$0.07,-$0.03,$0.14,$0.07,$0.06,"2,022"
"811,021,864",CONTENTO BPS SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ITAGUI-ANTIOQUIA,"8,220",SERVICIOS,$0.07,$0.00,$0.07,$0.04,$0.03,"2,022"
"811,023,371",MANE SUCURSAL COLOMBIA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,GUARNE -ANTIOQUIA,"2,029",MANUFACTURA,$0.07,$0.00,$0.10,$0.03,$0.08,"2,022"
"901,154,392",GRUPO LUZ Y FUERZA COLOMBIA S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"3,511",SERVICIOS,$0.07,$0.00,$0.18,$0.13,$0.05,"2,022"
"860,041,265",COLCHONES ELDORADO S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"3,120",MANUFACTURA,$0.07,$0.00,$0.03,$0.01,$0.02,"2,022"
"900,100,796",COMERCIAL DE VIVERES SAN ANDRES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,631",COMERCIO,$0.07,$0.00,$0.02,$0.01,$0.01,"2,022"
"900,725,152",GRANOS Y ALIMENTOS DE COLOMBIA SAS,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,GALAPA-ATLANTICO,"4,631",COMERCIO,$0.07,$0.00,$0.05,$0.03,$0.01,"2,022"
"830,110,433",MQA BUSINESS CONSULTANTS S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,202",SERVICIOS,$0.07,$0.00,$0.03,$0.02,$0.01,"2,022"
"811,028,567",PUNTO CARDINAL DE ORIENTE SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,"4,620",COMERCIO,$0.07,$0.00,$0.03,$0.02,$0.01,"2,022"
"810,003,245",CLÍNICA VERSALLES S.A,SUPERSALUD,Eje Cafetero,CALDAS,MANIZALES-CALDAS,"8,610",SERVICIOS,$0.07,-$0.00,$0.08,$0.07,$0.01,"2,022"
"900,051,116",ACEITES Y GRANOS ACEGRAN SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,631",COMERCIO,$0.07,$0.00,$0.01,$0.01,$0.01,"2,022"
"900,395,158",DH COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,755",COMERCIO,$0.07,-$0.00,$0.11,$0.12,-$0.01,"2,022"
"891,401,345",INDUSTRIA COLOMBIANA DE CONFECCIONES SA EN REORGANIZACION,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,"1,410",MANUFACTURA,$0.07,$0.00,$0.08,$0.08,-$0.00,"2,022"
"800,023,162",CONIX SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"7,730",SERVICIOS,$0.07,$0.00,$0.22,$0.16,$0.06,"2,022"
"890,310,171",INDUSTRIAS LEMBER S.A.,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE,"2,022",MANUFACTURA,$0.07,$0.00,$0.05,$0.04,$0.01,"2,022"
"900,328,413",INVERSIONES EGEO I SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,613",SERVICIOS,$0.07,$0.07,$0.25,$0.08,$0.17,"2,022"
"830,053,360",ARDIKO A&S SUMINISTROS Y SERVICIOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"5,629",SERVICIOS,$0.07,$0.01,$0.06,$0.02,$0.04,"2,022"
"900,507,099",SU ALIADO LABORAL S.A.S,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"7,820",SERVICIOS,$0.07,-$0.00,$0.01,$0.01,$0.00,"2,022"
"830,080,641",PARTEQUIPOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,530",COMERCIO,$0.07,$0.00,$0.05,$0.03,$0.02,"2,022"
"900,077,453",COMERCIALIZADORA INTERNACIONAL CENTURY EXPORTACIONES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,690",COMERCIO,$0.07,$0.00,$0.02,$0.02,$0.00,"2,022"
"900,477,160",EXTRACTORA GRUPALMA S.A.S.,SUPERSOCIEDADES,Costa Atlántica,MAGDALENA,SANTA MARTA-MAGDALENA,"1,031",MANUFACTURA,$0.07,$0.00,$0.03,$0.01,$0.01,"2,022"
"900,238,438",GROW DATA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,202",SERVICIOS,$0.07,$0.01,$0.04,$0.02,$0.02,"2,022"
"900,343,209",AUTOMOTORES EUROPA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,511",COMERCIO,$0.07,$0.00,$0.03,$0.02,$0.00,"2,022"
"830,037,495",OBIPROSA COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,663",COMERCIO,$0.07,$0.01,$0.06,$0.03,$0.03,"2,022"
"811,024,113",CHEMTRADE COLOMBIA S.A.S CHEMTRADE COLOMBIA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,"4,644",COMERCIO,$0.07,$0.00,$0.05,$0.04,$0.01,"2,022"
"900,145,466",DISTRIBUCIONES ARAMA LTDA,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,"4,663",COMERCIO,$0.07,$0.00,$0.04,$0.02,$0.02,"2,022"
"900,970,297",AMERICANDY SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,PALMIRA-VALLE,"1,082",MANUFACTURA,$0.07,$0.01,$0.02,$0.01,$0.01,"2,022"
"900,877,488",ECHE SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"7,010",SERVICIOS,$0.07,$0.07,$0.40,$0.06,$0.33,"2,022"
"900,538,591",ARIS TEXTIL SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE,"1,399",MANUFACTURA,$0.07,$0.00,$0.06,$0.04,$0.03,"2,022"
"900,476,153","MATERIALES, AGREGADOS, BASES, OBRAS Y HERRAMIENTAS SAS",SUPERSOCIEDADES,Otros,CASANARE,VILLANUEVA-CASANARE,"4,220",CONSTRUCCIÓN,$0.07,$0.01,$0.02,$0.01,$0.01,"2,022"
"900,413,588",INGENIERIA Y SOLUCIONES ESPECIALIZADAS S.A.S. (ISES S.A.S.),SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"7,112",SERVICIOS,$0.07,$0.01,$0.03,$0.01,$0.02,"2,022"
"900,397,244",CONSTRUCTORA ALTOS DE LA ABADIA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,111",CONSTRUCCIÓN,$0.07,$0.00,$0.25,$0.22,$0.03,"2,022"
"800,049,083",NUTRICION Y RECURSOS DE COLOMBIA SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,"1,090",MANUFACTURA,$0.07,$0.00,$0.02,$0.01,$0.01,"2,022"
"900,912,034",BIZAGI LATAM SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,202",SERVICIOS,$0.07,-$0.01,$0.06,$0.05,$0.02,"2,022"
"805,010,369",LATINOAMERICANA DE LA CONSTRUCCION SA EN REORGANIZACION,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,112",CONSTRUCCIÓN,$0.07,$0.00,$0.10,$0.08,$0.02,"2,022"
"900,576,569",SUPERMERCADO BETEL CUCUTA SAS,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,"4,711",COMERCIO,$0.07,$0.00,$0.02,$0.01,$0.01,"2,022"
"900,430,960",CONSTRUCTORA AGATA S.A.S,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,111",CONSTRUCCIÓN,$0.07,$0.00,$0.21,$0.20,$0.02,"2,022"
"900,707,055",AUTOMAX SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,512",COMERCIO,$0.07,$0.00,$0.02,$0.01,$0.01,"2,022"
"900,076,720",SODIAK S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,"4,664",COMERCIO,$0.07,$0.00,$0.02,$0.01,$0.01,"2,022"
"860,031,699",VITRO COLOMBIA S A S,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,CHIA-CUNDINAMARCA,"2,310",MANUFACTURA,$0.07,$0.01,$0.06,$0.01,$0.04,"2,022"
"890,983,994",FUNDACION ORGANIZACIÓN VID,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"8,621",SERVICIOS,$0.07,$0.01,$0.43,$0.03,$0.41,"2,022"
"832,001,168",NOGA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,620",COMERCIO,$0.07,$0.00,$0.02,$0.01,$0.01,"2,022"
"860,061,140",GENTE OPORTUNA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,820",SERVICIOS,$0.07,-$0.00,$0.02,$0.01,$0.00,"2,022"
"860,006,628",MCCANN-ERICKSON CORPORATION S.A.,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,310",SERVICIOS,$0.07,$0.00,$0.07,$0.04,$0.03,"2,022"
"811,008,489",C.I. CALLA FARMS S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,125,AGROPECUARIO,$0.07,$0.00,$0.03,$0.03,$0.00,"2,022"
"900,131,199",MOLEK INGENIERIA Y DISEÑO SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,210",CONSTRUCCIÓN,$0.07,$0.00,$0.05,$0.05,$0.01,"2,022"
"891,303,109",TONING S.A.S.,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE,"1,089",MANUFACTURA,$0.07,$0.00,$0.03,$0.02,$0.01,"2,022"
"806,015,201",GESTION SALUD S.A.S.,SUPERSALUD,Costa Atlántica,BOLIVAR,CARTAGENA-BOLIVAR,"8,699",SERVICIOS,$0.07,$0.00,$0.06,$0.04,$0.02,"2,022"
"810,002,455",CONSTRUCCIONES CFC Y ASOCIADOS SA,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES-CALDAS,"4,111",CONSTRUCCIÓN,$0.07,$0.00,$0.25,$0.23,$0.02,"2,022"
"900,875,272",BEMA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"7,010",SERVICIOS,$0.07,$0.07,$0.38,$0.06,$0.32,"2,022"
"860,023,385",ALFA LAVAL S A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,653",COMERCIO,$0.07,$0.00,$0.04,$0.04,$0.00,"2,022"
"900,553,321",ENTORNA S.A.S,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"4,390",CONSTRUCCIÓN,$0.07,$0.01,$0.05,$0.02,$0.03,"2,022"
"890,924,742",FABRICA DE CALZADO KONDOR S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"1,521",MANUFACTURA,$0.07,$0.00,$0.02,$0.02,$0.01,"2,022"
"800,203,210",JAM INTERNACIONAL S.A.S.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"1,910",MANUFACTURA,$0.07,$0.00,$0.04,$0.03,$0.01,"2,022"
"890,807,047",CUATRO MILPAS SAS,SUPERSOCIEDADES,Eje Cafetero,CALDAS,CHINCHINA-CALDAS,"4,711",COMERCIO,$0.07,$0.00,$0.02,$0.01,$0.01,"2,022"
"800,142,820",DOÑA LECHE ALIMENTOS SA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"1,040",MANUFACTURA,$0.07,$0.00,$0.03,$0.01,$0.01,"2,022"
"800,098,622",TECNOLOGIA INFORMATICA TECINF SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,COTA -CUNDINAMARCA,"4,651",COMERCIO,$0.07,$0.00,$0.02,$0.02,$0.00,"2,022"
"901,002,953",PROMOTORA DE PROYECTOS  DE PARMA SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,111",CONSTRUCCIÓN,$0.07,$0.00,$0.01,$0.01,$0.00,"2,022"
"901,106,368",APEX TRADING SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,310",SERVICIOS,$0.07,$0.01,$0.06,$0.03,$0.03,"2,022"
"800,213,075",RESTCAFE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"5,611",SERVICIOS,$0.07,-$0.00,$0.09,$0.09,$0.00,"2,022"
"900,719,939",MARY KAY COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,645",COMERCIO,$0.07,-$0.01,$0.04,$0.04,-$0.00,"2,022"
"900,375,309",C2 SOLUCIONES SAS,SUPERSOCIEDADES,Eje Cafetero,RISARALDA,PEREIRA-RISARALDA,"4,669",COMERCIO,$0.07,$0.00,$0.04,$0.03,$0.01,"2,022"
"890,802,377",AUTOMOTRIZ CALDAS MOTOR S.A.S,SUPERSOCIEDADES,Eje Cafetero,CALDAS,MANIZALES-CALDAS,"4,511",COMERCIO,$0.07,$0.00,$0.03,$0.03,$0.01,"2,022"
"830,092,048",CASAGRO S.A.S,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,GIRON-SANTANDER,"4,664",COMERCIO,$0.07,$0.00,$0.06,$0.05,$0.01,"2,022"
"860,536,371",AGROPECUARIA ALFA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,150,AGROPECUARIO,$0.07,$0.01,$0.07,$0.02,$0.05,"2,022"
"800,059,608",INDUSTRIAS ST. EVEN S.A,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"1,410",MANUFACTURA,$0.07,$0.01,$0.07,$0.03,$0.05,"2,022"
"860,041,216",AGRICOLA CUNDAY S.A.S,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,FUNZA -CUNDINAMARCA,125,AGROPECUARIO,$0.07,$0.00,$0.03,$0.01,$0.01,"2,022"
"800,024,265",EDITORIAL SANTILLANA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"5,811",SERVICIOS,$0.07,$0.01,$0.07,$0.04,$0.03,"2,022"
"900,311,748",YEAPDATA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,190",SERVICIOS,$0.07,$0.01,$0.10,$0.07,$0.04,"2,022"
"830,056,174",SERVIMAX Y COMPAÑIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,723",COMERCIO,$0.07,$0.00,$0.00,$0.00,$0.00,"2,022"
"802,001,223",EQUIPOS DEL NORTE S.A.,SUPERSOCIEDADES,Costa Atlántica,ATLANTICO,BARRANQUILLA-ATLANTICO,"7,730",SERVICIOS,$0.07,$0.01,$0.15,$0.07,$0.08,"2,022"
"805,026,621",SSANGYONG MOTOR COLOMBIA SA EN REORGANIZACION,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,511",COMERCIO,$0.07,$0.00,$0.07,$0.06,$0.01,"2,022"
"900,498,132",OPERADORA DE COMERCIO SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"8,211",SERVICIOS,$0.07,$0.05,$0.63,$0.07,$0.57,"2,022"
"860,010,783",CONGREGACION DE DOMINICAS DE SANTA CATALINA DE SENA,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,621",SERVICIOS,$0.07,$0.00,$0.06,$0.04,$0.02,"2,022"
"830,512,218",MEDIMARCAS SAS,SUPERSOCIEDADES,Costa Atlántica,SUCRE,SINCELEJO-SUCRE,"4,645",COMERCIO,$0.07,$0.00,$0.03,$0.02,$0.01,"2,022"
"900,437,196",CONSTRUCTORA MAG SAS,SUPERSOCIEDADES,Otros,TOLIMA,IBAGUE-TOLIMA,"4,111",CONSTRUCCIÓN,$0.07,$0.00,$0.03,$0.02,$0.01,"2,022"
"800,045,218",SUPERORIENTE S.A,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,"4,631",COMERCIO,$0.07,$0.00,$0.01,$0.01,$0.00,"2,022"
"900,657,956",MOLIENDA DE LA SABANA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,TOCANCIPA -CUNDINAMARCA,"2,394",MANUFACTURA,$0.07,-$0.00,$0.10,$0.07,$0.03,"2,022"
"804,000,044",DELTHAC UNO SEGURIDAD LTDA,SUPERVIGILANCIA,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,010",SERVICIOS,$0.07,$0.00,$0.06,$0.02,$0.05,"2,022"
"830,027,558",IMEVI LTDA,SUPERSALUD,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,699",SERVICIOS,$0.07,-$0.00,$0.03,$0.02,$0.00,"2,022"
"890,317,417",GILMEDICA SAS,SUPERSOCIEDADES,Costa Pacífica,VALLE,YUMBO-VALLE,"4,659",COMERCIO,$0.07,$0.01,$0.09,$0.03,$0.06,"2,022"
"900,364,648",POLO 1 SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,ENVIGADO-ANTIOQUIA,"4,771",COMERCIO,$0.07,$0.00,$0.10,$0.05,$0.05,"2,022"
"901,383,010",UCIS DE COLOMBIA S.A.S.,SUPERSALUD,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,"8,610",SERVICIOS,$0.07,$0.04,$0.10,$0.02,$0.08,"2,022"
"800,159,527",AMADEUS IT GROUP COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"6,202",SERVICIOS,$0.07,$0.00,$0.03,$0.02,$0.01,"2,022"
"811,024,067",LITO SAS,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"4,665",COMERCIO,$0.07,$0.00,$0.02,$0.01,$0.01,"2,022"
"900,990,465",ELCA COSMETICOS COLOMBIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,645",COMERCIO,$0.07,$0.00,$0.05,$0.04,$0.01,"2,022"
"804,009,440",LA MUELA SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,"4,773",COMERCIO,$0.07,$0.00,$0.05,$0.03,$0.02,"2,022"
"830,023,671",ORIFLAME DE COLOMBIA S.A,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,645",COMERCIO,$0.07,-$0.00,$0.02,$0.02,$0.00,"2,022"
"890,703,630",SOCIEDAD MÉDICOQUIRÚRGICA DEL TOLIMA SOCIEDAD ANÓNIMA Y/O CLÍNICA TOLIMA S.A.,SUPERSALUD,Otros,TOLIMA,IBAGUE-TOLIMA,"8,610",SERVICIOS,$0.07,$0.00,$0.06,$0.02,$0.04,"2,022"
"890,304,855",OBYCO SA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,530",COMERCIO,$0.07,$0.01,$0.04,$0.01,$0.03,"2,022"
"800,067,956",ELITE FACILITY MANAGEMENT SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"8,121",SERVICIOS,$0.07,$0.00,$0.03,$0.02,$0.02,"2,022"
"900,386,591",GYO MEDICAL IPS S.A.S.,SUPERSALUD,Otros,CASANARE,YOPAL-CASANARE,"8,610",SERVICIOS,$0.07,$0.01,$0.07,$0.05,$0.02,"2,022"
"830,066,015",COLOMBOESPAÑOLA DE CONSERVAS LIMITADA,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,631",COMERCIO,$0.07,-$0.01,$0.04,$0.03,$0.01,"2,022"
"900,944,526",OPERADORA MINERA EL DIAMANTE SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,UBATE-CUNDINAMARCA,"4,661",COMERCIO,$0.07,$0.00,$0.02,$0.01,$0.00,"2,022"
"900,072,035",ABSORBENTES DE COLOMBIA SA,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,RIONEGRO-ANTIOQUIA,"1,709",MANUFACTURA,$0.07,$0.00,$0.05,$0.04,$0.01,"2,022"
"860,042,566",CONSORCIO MINERO DE CUCUTA LTDA,SUPERSOCIEDADES,Centro - Oriente,NORTE DE SANTANDER,CUCUTA-NORTE DE SANTANDER,510,MINERO,$0.07,$0.03,$0.05,$0.02,$0.03,"2,022"
"890,200,877",URBANIZADORA DAVID PUYANA SA EN REORGANIZACION,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,FLORIDABLANCA-SANTANDER,"4,111",CONSTRUCCIÓN,$0.07,$0.01,$0.31,$0.25,$0.06,"2,022"
"860,029,949",DIENES Y CIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"2,229",MANUFACTURA,$0.07,$0.01,$0.08,$0.03,$0.04,"2,022"
"800,051,998",CLINICA DE OFTALMOLOGIA SANDIEGO S.A,SUPERSALUD,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"8,621",SERVICIOS,$0.07,$0.01,$0.08,$0.04,$0.03,"2,022"
"800,024,390",DIME CLINICA NEUROCARDIOVASCULAR S.A,SUPERSALUD,Costa Pacífica,VALLE,CALI-VALLE,"8,610",SERVICIOS,$0.07,$0.00,$0.05,$0.04,$0.02,"2,022"
"805,002,583",FARMACIA DROGUERIA SAN JORGE LTDA DROGUERIA SAN JORGE LTDA,SUPERSOCIEDADES,Costa Pacífica,VALLE,CALI-VALLE,"4,773",COMERCIO,$0.07,$0.00,$0.04,$0.01,$0.03,"2,022"
"830,068,604",COMERCIALIZADORA INTERNACIONAL FLORES DE APOSENTOS SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,620",COMERCIO,$0.07,$0.00,$0.02,$0.01,$0.01,"2,022"
"830,034,343",RENTEK SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"7,730",SERVICIOS,$0.07,$0.01,$0.28,$0.22,$0.07,"2,022"
"800,108,330",SERVIPERFILES SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,MOSQUERA -CUNDINAMARCA,"2,511",MANUFACTURA,$0.07,$0.00,$0.02,$0.01,$0.01,"2,022"
"860,511,541",COMESTIBLES ALFA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,CUNDINAMARCA,MOSQUERA -CUNDINAMARCA,"4,631",COMERCIO,$0.07,$0.00,$0.06,$0.04,$0.02,"2,022"
"860,075,659",COMERCIALIZADORA INTERNACIONAL GEMOLOGIA Y TECNOLOGIA SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,690",COMERCIO,$0.07,$0.00,$0.01,$0.01,$0.00,"2,022"
"900,025,740",MICROHOME SAS,SUPERSOCIEDADES,Bogotá - Cundinamarca,BOGOTA D.C.,BOGOTA D.C.-BOGOTA D.C.,"4,651",COMERCIO,$0.07,$0.00,$0.03,$0.03,$0.01,"2,022"
"900,382,906",SAFRENOS RANGEL SAS,SUPERSOCIEDADES,Centro - Oriente,SANTANDER,BUCARAMANGA-SANTANDER,"4,530",COMERCIO,$0.07,$0.01,$0.05,$0.03,$0.02,"2,022"
"900,918,147",INVERSIONES ALZATE LOPEZ S.A.S.,SUPERSOCIEDADES,Antioquia,ANTIOQUIA,MEDELLIN-ANTIOQUIA,"1,011",MANUFACTURA,$0.07,$0.00,$0.01,$0.01,$0.00,"2,022"
"805,026,771",CENTRO DE MEDICINA FISICA Y REHABILITACION RECUPERAR S.A. IPS,SUPERSALUD,Costa Pacífica,NARIÑO,TUMACO-NARIÑO,"8,610",SERVICIOS,$0.07,$0.00,$0.07,$0.05,$0.02,"2,022"
